Train_No,Train_Name,Source_Station_Name,Destination_Station_Name,days,Num_Days,Train_Category
52595,DJ-GHUM-DJ J,DARJEELING,DARJEELING,Thursdayd,1,Weekday
52596,DJ-GHUM-DJ J,DARJEELING,DARJEELING,Saturdayd,1,Weekend
52597,DJ - GHUM -,DARJEELING,DARJEELING,Saturdayd,1,Weekend
52598,DJ-GHUM-DJ J,DARJEELING,DARJEELING,Mondayd,1,Weekday
52599,DJ - GHUM -,DARJEELING,DARJEELING,Fridayd,1,Weekday
52911,RUJ-ADIJ FAS,RANUJ,AHMEDABAD JN.,Tuesdayd,1,Weekday
52912,ADIJ-RUJ FAS,AHMEDABAD JN.,RANUJ,Sundayd,1,Weekend
52913,RUJ - ADIJ F,RANUJ,AHMEDABAD JN.,Fridayd,1,Weekday
52914,ADIJ-RUJ FAS,AHMEDABAD JN.,RANUJ,Mondayd,1,Weekday
52929,VRLF - DASF,VERAVAL MG,DHASA JN (MG),Thursdayd,1,Weekday
52930,DASF - VRLF,DHASA JN (MG),VERAVAL MG,Sundayd,1,Weekend
52931,JLR - DASF,JETALSAR JN (MG),DHASA JN (MG),Thursdayd,1,Weekday
52932,DASF - JLR,DHASA JN (MG),JETALSAR JN (MG),Wednesdayd,1,Weekday
52933,VRLF-DASF MG,VERAVAL MG,DHASA JN (MG),Thursdayd,1,Weekday
52934,BTDF - GG  M,BOTAD JN (MG),GANDHIGRAM,Tuesdayd,1,Weekday
52935,GG - BTDF  M,GANDHIGRAM,BOTAD JN (MG),Sundayd,1,Weekend
52938,BTDF - ADI M,BOTAD JN (MG),AHMEDABAD JN.,Sundayd,1,Weekend
52939,ADI - BTDF,AHMEDABAD JN.,BOTAD JN (MG),Wednesdayd,1,Weekday
52940,BTDF - GG MG,BOTAD JN (MG),GANDHIGRAM,Fridayd,1,Weekday
52941,GG - BTDF  M,GANDHIGRAM,BOTAD JN (MG),Saturdayd,1,Weekend
52942,BTDF - GG MG,BOTAD JN (MG),GANDHIGRAM,Saturdayd,1,Weekend
52943,GG - BTDF  M,GANDHIGRAM,BOTAD JN (MG),Tuesdayd,1,Weekday
52944,BTDF - GG  M,BOTAD JN (MG),GANDHIGRAM,Sundayd,1,Weekend
52945,GG - BTDF  M,GANDHIGRAM,BOTAD JN (MG),Wednesdayd,1,Weekday
52946,DASF - VRLF,DHASA JN (MG),VERAVAL MG,Saturdayd,1,Weekend
52947,JLRF - DASF,JETALSAR JN (MG),DHASA JN (MG),Mondayd,1,Weekday
52948,DASF - JLRF,DHASA JN (MG),JETALSAR JN (MG),Sundayd,1,Weekend
52949,VRLF - DVA M,VERAVAL MG,DELVADA,Wednesdayd,1,Weekday
52950,DVA - VRLF M,DELVADA,VERAVAL MG,Fridayd,1,Weekday
52951,DVA-JND  MG,DELVADA,JUNAGADH JN,Sundayd,1,Weekend
52952,JND-DVA MG P,JUNAGADH JN,DELVADA,Wednesdayd,1,Weekday
52953,KODR - VRLF,KODINAR,VERAVAL MG,Mondayd,1,Weekday
52954,VRLF - KODR,VERAVAL MG,KODINAR,Thursdayd,1,Weekday
52955,KJV - JND MG,KHIJADIYA JN,JUNAGADH JN,Fridayd,1,Weekday
52956,JND - KJV MG,JUNAGADH JN,KHIJADIYA JN,Fridayd,1,Weekday
52963,DADN SWD MG,MHOW,SANAWAD,Sundayd,1,Weekend
52964,SWD DADN MG,SANAWAD,MHOW,Sundayd,1,Weekend
52973,DADN SWD MG,MHOW,SANAWAD,Sundayd,1,Weekend
52974,SWD-DADN MG,SANAWAD,MHOW,Saturdayd,1,Weekend
52975,DADN SWD MG,MHOW,SANAWAD,Fridayd,1,Weekday
52976,SWD-DADN MG,SANAWAD,MHOW,Thursdayd,1,Weekday
52987,DADN SWD MG,MHOW,SANAWAD,Saturdayd,1,Weekend
52988,SWD -DADN MG,SANAWAD,MHOW,Tuesdayd,1,Weekday
53001,HWH - AZ PAS,HOWRAH JN.,AZIMGANJ JN.,Tuesdayd,1,Weekday
53002,AZ-HWH PASSE,AZIMGANJ JN.,HOWRAH JN.,Saturdayd,1,Weekend
53005,KWAE-AZ PASS,KATWA JN.,AZIMGANJ JN.,Wednesdayd,1,Weekday
53006,AZ-KWAE PASS,AZIMGANJ JN.,KATWA JN.,Mondayd,1,Weekday
53007,KWAE - RPH P,KATWA JN.,RAMPUR HAT,Tuesdayd,1,Weekday
53008,RPH - KWAE P,RAMPUR HAT,KATWA JN.,Wednesdayd,1,Weekday
53009,KWAE - AZ PA,KATWA JN.,AZIMGANJ JN.,Wednesdayd,1,Weekday
53010,AZ-KWAE  PAS,AZIMGANJ JN.,KATWA JN.,Wednesdayd,1,Weekday
53011,KWAE - AZ  P,KATWA JN.,AZIMGANJ JN.,Fridayd,1,Weekday
53012,AZ- KWAE  PA,AZIMGANJ JN.,KATWA JN.,Mondayd,1,Weekday
53013,KWAE-AZ PASS,KATWA JN.,AZIMGANJ JN.,Sundayd,1,Weekend
53014,AZ - KWAE  P,AZIMGANJ JN.,KATWA JN.,Fridayd,1,Weekday
53015,KWAE - AZ  P,KATWA JN.,AZIMGANJ JN.,Tuesdayd,1,Weekday
53016,AZ - KWAE PA,AZIMGANJ JN.,KATWA JN.,Thursdayd,1,Weekday
53017,KWAE - AZ  P,KATWA JN.,AZIMGANJ JN.,Sundayd,1,Weekend
53018,AZ - KWAE  P,AZIMGANJ JN.,KATWA JN.,Wednesdayd,1,Weekday
53019,KWAE-AZ PASS,KATWA JN.,AZIMGANJ JN.,Fridayd,1,Weekday
53020,AZ - KWAE PA,AZIMGANJ JN.,KATWA JN.,Thursdayd,1,Weekday
53021,AZ-SBG PASSE,AZIMGANJ JN.,SAHIBGANJ,Tuesdayd,1,Weekday
53022,SBG-AZ PASSE,SAHIBGANJ,AZIMGANJ JN.,Sundayd,1,Weekend
53023,AZ-RPH PASSE,AZIMGANJ JN.,RAMPUR HAT,Saturdayd,1,Weekend
53024,RPH - AZ  PA,RAMPUR HAT,AZIMGANJ JN.,Wednesdayd,1,Weekday
53025,AZ - RPH  PA,AZIMGANJ JN.,RAMPUR HAT,Saturdayd,1,Weekend
53026,RPH - AZ PAS,RAMPUR HAT,AZIMGANJ JN.,Sundayd,1,Weekend
53027,AZ - MLDT PA,AZIMGANJ JN.,MALDA TOWN,Wednesdayd,1,Weekday
53028,MLDT -AZ PAS,MALDA TOWN,AZIMGANJ JN.,Fridayd,1,Weekday
53029,AZ-BGP PASSE,AZIMGANJ JN.,BHAGALPUR,Wednesdayd,1,Weekday
53030,BGP-AZ PASSE,BHAGALPUR,AZIMGANJ JN.,Sundayd,1,Weekend
53031,AZ -RPH  PAS,AZIMGANJ JN.,RAMPUR HAT,Tuesdayd,1,Weekday
53034,RPH - AZ  PA,RAMPUR HAT,AZIMGANJ JN.,Sundayd,1,Weekend
53035,AZ-BHW PASSE,AZIMGANJ JN.,BARHARWA JN.,Thursdayd,1,Weekday
53036,BHW-AZ PASSE,BARHARWA JN.,AZIMGANJ JN.,Saturdayd,1,Weekend
53037,SBG-BGP PASS,SAHIBGANJ,BHAGALPUR,Mondayd,1,Weekday
53038,BGP-SBG PASS,BHAGALPUR,SAHIBGANJ,Sundayd,1,Weekend
53041,HWH- JYG PAS,HOWRAH JN.,JAYNAGAR,Sundayd,1,Weekend
53042,JYG-HWH PASS,JAYNAGAR,HOWRAH JN.,Tuesdayd,1,Weekday
53043,HWH-RGD PASS,HOWRAH JN.,RAJGIR,Tuesdayd,1,Weekday
53044,RGD-HWH PASS,RAJGIR,HOWRAH JN.,Tuesdayd,1,Weekday
53045,MAYURAKSHI F,HOWRAH JN.,RAMPUR HAT,Saturdayd,1,Weekend
53046,MAYURAKSHI F,RAMPUR HAT,HOWRAH JN.,Wednesdayd,1,Weekday
53047,VISWABHARARI,HOWRAH JN.,RAMPUR HAT,Mondayd,1,Weekday
53048,VISWABHARATI,RAMPUR HAT,HOWRAH JN.,Thursdayd,1,Weekday
53049,HWH-MKA PASS,HOWRAH JN.,MOKAMA JN.,Saturdayd,1,Weekend
53050,MKA - HWH PA,MOKAMA JN.,HOWRAH JN.,Fridayd,1,Weekday
53061,BWN-RANCHI P,BARDDHAMAN JN.,HATIA,Thursdayd,1,Weekday
53062,RNC-BWN PASS,HATIA,BARDDHAMAN JN.,Wednesdayd,1,Weekday
53063,BWN - BHW PA,BARDDHAMAN JN.,BARHARWA JN.,Wednesdayd,1,Weekday
53064,BHW - BWN PA,BARHARWA JN.,BARDDHAMAN JN.,Wednesdayd,1,Weekday
53068,RPH-BWN PASS,RAMPUR HAT,BARDDHAMAN JN.,Saturdayd,1,Weekend
53069,BWN-RPH PASS,BARDDHAMAN JN.,RAMPUR HAT,Saturdayd,1,Weekend
53073,RPH-SBG PASS,RAMPUR HAT,SAHIBGANJ,Wednesdayd,1,Weekday
53074,SBG-RPH PASS,SAHIBGANJ,RAMPUR HAT,Wednesdayd,1,Weekday
53075,RPH-BHW PASS,RAMPUR HAT,BARHARWA JN.,Wednesdayd,1,Weekday
53076,BHW-RPH PASS,BARHARWA JN.,RAMPUR HAT,Saturdayd,1,Weekend
53081,RPH-DUMKAI P,RAMPUR HAT,DUMKA,Mondayd,1,Weekday
53131,SDAH- MFP PA,SEALDAH,MUZAFFARPUR JN.,Tuesdayd,1,Weekday
53132,MFP-SDAH PAS,MUZAFFARPUR JN.,SEALDAH,Fridayd,1,Weekday
53137,RPH BHW PASS,RAMPUR HAT,BARHARWA JN.,Mondayd,1,Weekday
53138,BHW-RPH PASS,BARHARWA JN.,RAMPUR HAT,Sundayd,1,Weekend
53139,KOAA JSME PG,KOLKATA,JASIDIH JN.,Sundayd,1,Weekend
53140,JASIDIH KOLK,JASIDIH JN.,KOLKATA,Thursdayd,1,Weekday
53171,SDAH-LGL PAS,SEALDAH,LALGOLA,Tuesdayd,1,Weekday
53172,LGL SDAH PGR,LALGOLA,SEALDAH,Sundayd,1,Weekend
53175,SDAH-LGL PGR,SEALDAH,LALGOLA,Fridayd,1,Weekday
53176,LGL-SDAH PAS,LALGOLA,SEALDAH,Saturdayd,1,Weekend
53177,SDAH-LGL PGR,SEALDAH,LALGOLA,Fridayd,1,Weekday
53178,LGL-SDAH PGR,LALGOLA,SEALDAH,Mondayd,1,Weekday
53179,CP - LGL PAS,KOLKATA,LALGOLA,Sundayd,1,Weekend
53180,LGL-KOAA PAS,LALGOLA,KOLKATA,Sundayd,1,Weekend
53181,LGL PGR,SEALDAH,LALGOLA,Tuesdayd,1,Weekday
53186,LGL-SDAH PGR,LALGOLA,SEALDAH,Thursdayd,1,Weekday
53207,IPR- FUT PAS,ISLAMPUR,FATUHA,Tuesdayd,1,Weekday
53208,FUT-IPR PASS,FATUHA,ISLAMPUR,Mondayd,1,Weekday
53209,RGD-FUT PASS,RAJGIR,FATUHA,Saturdayd,1,Weekend
53210,FUT-RGD PASS,FATUHA,RAJGIR,Fridayd,1,Weekday
53211,PNBE - SSM P,PATNA JN.,SASARAM,Mondayd,1,Weekday
53212,SSM - PNBE P,SASARAM,PATNA JN.,Mondayd,1,Weekday
53213,PNBE-GAYA PA,PATNA JN.,GAYA JN.,Wednesdayd,1,Weekday
53214,GAYA-PNBE PA,GAYA JN.,PATNA JN.,Tuesdayd,1,Weekday
53221,RGD-BKP PASS,RAJGIR,BAKHTIYARPUR JN.,Sundayd,1,Weekend
53222,BKP-RGD PASS,BAKHTIYARPUR JN.,RAJGIR,Wednesdayd,1,Weekday
53223,RGD-BKP PASS,RAJGIR,BAKHTIYARPUR JN.,Wednesdayd,1,Weekday
53224,BKP-RGD PASS,BAKHTIYARPUR JN.,RAJGIR,Sundayd,1,Weekend
53225,BKP-GAYA PAS,BAKHTIYARPUR JN.,GAYA JN.,Fridayd,1,Weekday
53226,BKP-GAYA PAS,GAYA JN.,BAKHTIYARPUR JN.,Wednesdayd,1,Weekday
53229,RGD-DNR PASS,RAJGIR,DANAPUR,Wednesdayd,1,Weekday
53230,DNR-RGD PASS,DANAPUR,RAJGIR,Wednesdayd,1,Weekday
53231,TIA-DNR PASS,TILAIYA,DANAPUR,Thursdayd,1,Weekday
53232,DNR-TIA PASS,DANAPUR,TILAIYA,Sundayd,1,Weekend
53323,SNDT-DHN PAS,SINDRI TOWN,DHANBAD JN.,Fridayd,1,Weekday
53324,DHN-SNDT PAS,DHANBAD JN.,SINDRI TOWN,Wednesdayd,1,Weekday
53327,SNDT-GMO PAS,SINDRI TOWN,NSC BOSE J GOMO,Fridayd,1,Weekday
53328,GMO-SNDT PAS,NSC BOSE J GOMO,SINDRI TOWN,Thursdayd,1,Weekday
53333,SNDT-DHN PAS,SINDRI TOWN,DHANBAD JN.,Fridayd,1,Weekday
53334,DHN-SNDT PAS,DHANBAD JN.,SINDRI TOWN,Mondayd,1,Weekday
53343,GMO-CPU PASS,NSC BOSE J GOMO,CHOPAN,Saturdayd,1,Weekend
53344,CPU-GMO PASS,CHOPAN,NSC BOSE J GOMO,Fridayd,1,Weekday
53345,CPU-ALD PASS,CHOPAN,ALLAHABAD JN.,Mondayd,1,Weekday
53346,ALD-CPU PASS,ALLAHABAD JN.,CHOPAN,Mondayd,1,Weekday
53347,GMO-BRWD PAS,NSC BOSE J GOMO,BARWADIH JN,Thursdayd,1,Weekday
53348,BRWD-GMO PAS,BARWADIH JN,NSC BOSE J GOMO,Saturdayd,1,Weekend
53349,BRWD-DOS PAS,BARWADIH JN,DEHRI-ON-SON,Tuesdayd,1,Weekday
53350,DOS-BRWD PAS,DEHRI-ON-SON,BARWADIH JN,Saturdayd,1,Weekend
53351,BRWD-CAR PAS,BARWADIH JN,CHUNAR JN.,Wednesdayd,1,Weekday
53352,CAR-BRWD PAS,CHUNAR JN.,BARWADIH JN,Saturdayd,1,Weekend
53357,BRKA-DOS PAS,BARKAKANA,DEHRI-ON-SON,Thursdayd,1,Weekday
53358,DOS-BRKA PAS,DEHRI-ON-SON,BARKAKANA,Fridayd,1,Weekday
53363,GAYA-DOS PAS,GAYA JN.,DEHRI-ON-SON,Sundayd,1,Weekend
53364,DOS-GAYA PAS,DEHRI-ON-SON,GAYA JN.,Tuesdayd,1,Weekday
53365,KWAR-KQR PAS,KAWAR,KODERMA,Tuesdayd,1,Weekday
53366,KQR-KWAR PAS,KODERMA,KAWAR,Mondayd,1,Weekday
53369,KWAR-KQR PAS,KAWAR,KODERMA,Mondayd,1,Weekday
53370,KQR-KWAR PAS,KODERMA,KAWAR,Wednesdayd,1,Weekday
53371,KQR-HZBN-BRK,KODERMA,BARKAKANA,Wednesdayd,1,Weekday
53372,BRKA-HZBN-KQ,BARKAKANA,KODERMA,Sundayd,1,Weekend
53373,KQR-HZBN-BRK,KODERMA,BARKAKANA,Tuesdayd,1,Weekday
53374,BRKA-HZBN-KQ,BARKAKANA,KODERMA,Saturdayd,1,Weekend
53401,SBG-MLDT PAS,SAHIBGANJ,MALDA TOWN,Fridayd,1,Weekday
53402,MLDT-SBG PAS,MALDA TOWN,SAHIBGANJ,Mondayd,1,Weekday
53403,RPH-GAYA PAS,RAMPUR HAT,GAYA JN.,Fridayd,1,Weekday
53404,GAYA-JMP PAS,GAYA JN.,JAMALPUR JN.,Thursdayd,1,Weekday
53405,RPH-SBG PASS,RAMPUR HAT,SAHIBGANJ,Sundayd,1,Weekend
53406,SBG-RPH PASS,SAHIBGANJ,RAMPUR HAT,Thursdayd,1,Weekday
53408,JMP-RPH PASS,JAMALPUR JN.,RAMPUR HAT,Saturdayd,1,Weekend
53411,BHW-SBG PASS,BARHARWA JN.,SAHIBGANJ,Mondayd,1,Weekday
53412,SBG-BHW PASS,SAHIBGANJ,BARHARWA JN.,Thursdayd,1,Weekday
53415,SBG-JMP PASS,SAHIBGANJ,JAMALPUR JN.,Sundayd,1,Weekend
53416,JMP-SBG PASS,JAMALPUR JN.,SAHIBGANJ,Thursdayd,1,Weekday
53417,BWN-MLDT PAS,BARDDHAMAN JN.,MALDA TOWN,Wednesdayd,1,Weekday
53418,MLDT-BWN PAS,MALDA TOWN,BARDDHAMAN JN.,Fridayd,1,Weekday
53423,JMP-KEU PASS,JAMALPUR JN.,KIUL JN.,Fridayd,1,Weekday
53424,KIUL-JMP PGR,KIUL JN.,JAMALPUR JN.,Thursdayd,1,Weekday
53431,SBG-JMP PGR,SAHIBGANJ,JAMALPUR JN.,Thursdayd,1,Weekday
53432,JMP-SBG PASS,JAMALPUR JN.,SAHIBGANJ,Tuesdayd,1,Weekday
53433,AZ-BHW PASS,AZIMGANJ JN.,BARHARWA JN.,Tuesdayd,1,Weekday
53434,BHW-AZ PASS,BARHARWA JN.,AZIMGANJ JN.,Mondayd,1,Weekday
53435,KWAE-AZ PASS,KATWA JN.,AZIMGANJ JN.,Sundayd,1,Weekend
53436,AZ-KWAE PASS,AZIMGANJ JN.,KATWA JN.,Tuesdayd,1,Weekday
53441,HSDA - BGP P,HANSDIHA,BHAGALPUR,Fridayd,1,Weekday
53442,BGP - HSDAPG,BHAGALPUR,HANSDIHA,Friday,1,Weekday
53443,MDLE - BGP P,HANSDIHA,BHAGALPUR,Saturday,1,Weekend
53444,BGP - MDLE P,BHAGALPUR,HANSDIHA,Thursday,1,Weekday
53445,HSDA - BGP P,HANSDIHA,BHAGALPUR,Sunday,1,Weekend
53446,BGP - HSDA P,BHAGALPUR,HANSDIHA,Thursday,1,Weekday
53447,BAKA - BGP P,BANKA,BHAGALPUR,Tuesday,1,Weekday
53448,BGP - BAKA P,BHAGALPUR,BANKA,Wednesday,1,Weekday
53449,BAKA - BGP P,BANKA,BHAGALPUR,Thursday,1,Weekday
53450,BGP - BAKA P,BHAGALPUR,BANKA,Sunday,1,Weekend
53451,DUMK-HSDA PA,DUMKA,HANSDIHA,Monday,1,Weekday
53452,HSDA-DUMK PA,HANSDIHA,DUMKA,Wednesday,1,Weekday
53479,JMP-KIUL PAS,JAMALPUR JN.,KIUL JN.,Sunday,1,Weekend
53480,KIUL-JMP PAS,KIUL JN.,JAMALPUR JN.,Thursday,1,Weekday
53481,TPL-RJL PGR,TINPAHAR JN.,RAJMAHAL,Wednesday,1,Weekday
53482,RJL-TPH PGR,RAJMAHAL,TINPAHAR JN.,Friday,1,Weekday
53483,TPL-RJL PGR,TINPAHAR JN.,RAJMAHAL,Saturday,1,Weekend
53484,RJL-TPH PGR,RAJMAHAL,TINPAHAR JN.,Sunday,1,Weekend
53485,TPL-RJL PGR,TINPAHAR JN.,RAJMAHAL,Friday,1,Weekday
53486,RJL-TPH PGR,RAJMAHAL,TINPAHAR JN.,Friday,1,Weekday
53487,TPL-RJL PGR,TINPAHAR JN.,RAJMAHAL,Monday,1,Weekday
53488,RJL-TPH PGR,RAJMAHAL,TINPAHAR JN.,Sunday,1,Weekend
53489,TPL-RJL PGR,TINPAHAR JN.,RAJMAHAL,Thursday,1,Weekday
53490,RJL-TPH PGR,RAJMAHAL,TINPAHAR JN.,Thursday,1,Weekday
53491,TPL-RJL PGR,TINPAHAR JN.,RAJMAHAL,Friday,1,Weekday
53492,RJL-TPH PGR,RAJMAHAL,TINPAHAR JN.,Tuesday,1,Weekday
53493,TPH - RJL,TINPAHAR JN.,RAJMAHAL,Sunday,1,Weekend
53494,RJL-TPH PASS,RAJMAHAL,TINPAHAR JN.,Wednesday,1,Weekday
53495,TPH-RJL PASS,TINPAHAR JN.,RAJMAHAL,Sunday,1,Weekend
53496,RJL-TPH,RAJMAHAL,TINPAHAR JN.,Monday,1,Weekday
53497,BGP-JMP PASS,BHAGALPUR,JAMALPUR JN.,Saturday,1,Weekend
53498,JMP-BGP PASS,JAMALPUR JN.,BHAGALPUR,Sunday,1,Weekend
53511,MDP-GRD PASS,MADHUPUR JN.,GIRDIH,Thursday,1,Weekday
53512,GRD-MDP PASS,GIRDIH,MADHUPUR JN.,Monday,1,Weekday
53513,MDP-GRD PASS,MADHUPUR JN.,GIRDIH,Monday,1,Weekday
53514,GRD-MDP PASS,GIRDIH,MADHUPUR JN.,Thursday,1,Weekday
53515,MDP-GRD PASS,MADHUPUR JN.,GIRDIH,Wednesday,1,Weekday
53516,GRD-MDP PASS,GIRDIH,MADHUPUR JN.,Thursday,1,Weekday
53517,MDP-GRD PASS,MADHUPUR JN.,GIRDIH,Monday,1,Weekday
53518,GRD-MDP PASS,GIRDIH,MADHUPUR JN.,Thursday,1,Weekday
53519,MDP - GRD PA,MADHUPUR JN.,GIRDIH,Monday,1,Weekday
53520,GRD - MDP PA,GIRDIH,MADHUPUR JN.,Tuesday,1,Weekday
53523,ASN-BRKA PAS,ASANSOL MAIN,BARKAKANA,Monday,1,Weekday
53524,DHN-ASN PASS,BARKAKANA,ASANSOL MAIN,Sunday,1,Weekend
53525,BRKA-BSB PAS,BARKAKANA,VARANASI JN.,Wednesday,1,Weekday
53526,BSB-BRKA PAS,VARANASI JN.,BARKAKANA,Friday,1,Weekday
53551,JSME-DUMKA P,DUMKA,JASIDIH JN.,Friday,1,Weekday
53552,DUMKA- JSME,JASIDIH JN.,DUMKA,Tuesday,1,Weekday
53553,JSME DUMKA P,DUMKA,JASIDIH JN.,Tuesday,1,Weekday
53554,DUMKA  JSME,JASIDIH JN.,DUMKA,Thursday,1,Weekday
53555,JSME DMKA PA,DUMKA,JASIDIH JN.,Friday,1,Weekday
53556,DMKA JSME PA,JASIDIH JN.,DUMKA,Tuesday,1,Weekday
53611,BRWD-DOS PAS,BARWADIH JN,DEHRI-ON-SON,Tuesday,1,Weekday
53612,DOS-BRWD,DEHRI-ON-SON,BARWADIH JN,Monday,1,Weekday
53615,JMP-GAYA PAS,JAMALPUR JN.,GAYA JN.,Friday,1,Weekday
53616,GAYA-JAMALPU,GAYA JN.,JAMALPUR JN.,Wednesday,1,Weekday
53623,JAJ - GAYA P,JHAJHA,GAYA JN.,Wednesday,1,Weekday
53624,GAYA-JAJ  PA,GAYA JN.,JHAJHA,Friday,1,Weekday
53625,KIUL-GAYA,KIUL JN.,GAYA JN.,Friday,1,Weekday
53626,GAYA - KIUL,GAYA JN.,KIUL JN.,Tuesday,1,Weekday
53627,GAYA - KIUL,KIUL JN.,GAYA JN.,Tuesday,1,Weekday
53628,GAYA-KIUL  P,GAYA JN.,KIUL JN.,Saturday,1,Weekend
53629,KIUL-GAYA PA,KIUL JN.,GAYA JN.,Wednesday,1,Weekday
53630,GAYA -KIUL,GAYA JN.,KIUL JN.,Monday,1,Weekday
53631,KIUL-GAYA,KIUL JN.,GAYA JN.,Sunday,1,Weekend
53632,GAYA-KIUL PA,GAYA JN.,KIUL JN.,Wednesday,1,Weekday
53641,DLN -MGS-PAS,DILDARNAGAR JN,MUGHAL SARAI JN.,Saturday,1,Weekend
53642,MGS-DLN  PAS,MUGHAL SARAI JN.,DILDARNAGAR JN,Friday,1,Weekday
53643,DLN-TRG PASS,DILDARNAGAR JN,TARIGHAT,Saturday,1,Weekend
53644,TRG-DLN PASS,TARIGHAT,DILDARNAGAR JN,Thursday,1,Weekday
53645,DLN-TRG PASS,DILDARNAGAR JN,TARIGHAT,Tuesday,1,Weekday
53646,TRG-DLN PASS,TARIGHAT,DILDARNAGAR JN,Monday,1,Weekday
53647,DLN-TRG PASS,DILDARNAGAR JN,TARIGHAT,Friday,1,Weekday
53648,TRG-DLN PASS,TARIGHAT,DILDARNAGAR JN,Monday,1,Weekday
54001,TILAK BRIDGE,TILAK BRIDGE,ROHTAK JN.,Sunday,1,Weekend
54002,ROHTAK TILAK,ROHTAK JN.,TILAK BRIDGE,Sunday,1,Weekend
54005,DELHI BHIWAN,DELHI JN.,BHIWANI JN.,Thursday,1,Weekday
54006,JIND ROK PAS,JIND JN,ROHTAK JN.,Saturday,1,Weekend
54007,JIND PNP ROK,ROHTAK JN.,JIND JN,Tuesday,1,Weekday
54008,JIND ROK PAS,JIND JN,ROHTAK JN.,Friday,1,Weekday
54009,JIND PNP ROK,ROHTAK JN.,JIND JN,Friday,1,Weekday
54010,NRW-JIND PAS,NARWANA JN.,JIND JN,Sunday,1,Weekend
54011,TKJ SDLP PAS,TILAK BRIDGE,SADULPUR JN,Saturday,1,Weekend
54012,SDLP TKJ PAS,SADULPUR JN,TILAK BRIDGE,Saturday,1,Weekend
54013,ROK BNW PASS,ROHTAK JN.,BHIWANI JN.,Friday,1,Weekday
54014,BNW ROK PASS,BHIWANI JN.,ROHTAK JN.,Friday,1,Weekday
54015,ROK-BNW PASS,ROHTAK JN.,BHIWANI JN.,Saturday,1,Weekend
54016,BNW ROK PASS,BHIWANI JN.,ROHTAK JN.,Saturday,1,Weekend
54018,BNW-ROK PASS,BHIWANI JN.,ROHTAK JN.,Tuesday,1,Weekday
54019,RE-ROK PASS,REWARI JN.,ROHTAK JN.,Wednesday,1,Weekday
54023,ROHTAK JIND,ROHTAK JN.,JIND JN,Sunday,1,Weekend
54024,JIND DELHI P,JIND JN,DELHI JN.,Tuesday,1,Weekday
54025,ROK-PNP PASS,ROHTAK JN.,PANIPAT JN.,Saturday,1,Weekend
54026,PNP-ROK PASS,PANIPAT JN.,ROHTAK JN.,Thursday,1,Weekday
54031,DELHI JIND P,DELHI JN.,JIND JN,Friday,1,Weekday
54032,NRW- DELHI P,JIND JN,DELHI JN.,Monday,1,Weekday
54033,DELHI JIND P,DELHI JN.,NARWANA JN.,Sunday,1,Weekend
54034,JIND DELHI P,JIND JN,DELHI JN.,Thursday,1,Weekday
54035,DELHI JIND J,DELHI JN.,JAKHAL JN.,Saturday,1,Weekend
54036,JAKHAL JIND,JAKHAL JN.,DELHI JN.,Tuesday,1,Weekday
54037,KKDE-JIND PA,KURUKSHETRA JN.,JIND JN,Sunday,1,Weekend
54038,JIND-KKDE PA,JIND JN,KURUKSHETRA JN.,Thursday,1,Weekday
54039,KKDE-JIND PA,KURUKSHETRA JN.,JIND JN,Saturday,1,Weekend
54040,JIND-KKDE PA,JIND JN,KURUKSHETRA JN.,Thursday,1,Weekday
54041,KKDE-JIND PA,KURUKSHETRA JN.,JIND JN,Friday,1,Weekday
54042,JIND-KKDE PA,JIND JN,KURUKSHETRA JN.,Tuesday,1,Weekday
54043,JIND -HSR PA,JIND JN,HISAR JN,Thursday,1,Weekday
54044,HSR-JIND PAS,HISAR JN,JIND JN,Tuesday,1,Weekday
54045,JHI - FZR PA,JIND JN,FIROZPUR CANTT JN.,Sunday,1,Weekend
54046,FZR - JHI PA,FIROZPUR CANTT JN.,JIND JN,Monday,1,Weekday
54047,KKDE-JIND PA,KURUKSHETRA JN.,JIND JN,Tuesday,1,Weekday
54048,JIND,JIND JN,KURUKSHETRA JN.,Saturday,1,Weekend
54049,ROK PNP JIND,ROHTAK JN.,JIND JN,Sunday,1,Weekend
54050,JIND PAINPAT,JIND JN,ROHTAK JN.,Friday,1,Weekday
54051,LDH-FZR PASS,LUDHIANA JN.,FIROZPUR CANTT JN.,Wednesday,1,Weekday
54052,FZR-LDH PASS,FIROZPUR CANTT JN.,LUDHIANA JN.,Wednesday,1,Weekday
54053,JHL LDH PASS,JAKHAL JN.,LUDHIANA JN.,Tuesday,1,Weekday
54054,LUDHINA JHL,LUDHIANA JN.,JAKHAL JN.,Friday,1,Weekday
54055,MORADABAD DE,MORADABAD JN.,DELHI JN.,Saturday,1,Weekend
54056,MORADABAD DE,DELHI JN.,MORADABAD JN.,Monday,1,Weekday
54057,DELHI SMQL P,DELHI JN.,SHAMLI,Saturday,1,Weekend
54058,SMQL DLI PAS,SHAMLI,DELHI JN.,Wednesday,1,Weekday
54059,DLI SMQL PAS,DELHI JN.,SHAMLI,Thursday,1,Weekday
54060,SMQL DLI PAS,SHAMLI,DELHI JN.,Tuesday,1,Weekday
54075,SHAJANPUR DE,SITAPUR CITY JN.,DELHI JN.,Thursday,1,Weekday
54076,DELHI SHAJAN,DELHI JN.,SITAPUR CITY JN.,Tuesday,1,Weekday
